rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 4,tatum james richard,usa,"born: feb 06, 1989",b.weight: 84.48,group: a,1: 175,2: 178,3: -184,total: 178,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,tawnok banyat,tha,"born: sep 09, 1994",b.weight: 83.96,group: a,1: 167,2: -173,3: -173,total: 167,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,roca pena jean pierre,col,"born: dec 17, 1992",b.weight: 84.44,group: a,1: 163,2: -167,3: 167,total: 167,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,marineau mathieu,can,"born: dec 01, 1990",b.weight: 84.10,group: a,1: 162,2: 166,3: -172,total: 166,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 8,baker logan roland norman,can,"born: nov 29, 1993",b.weight: 84.48,group: a,1: 155,2: 160,3: -164,total: 160,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 9,bui-le liem quang,gbr,"born: sep 18, 1993",b.weight: 83.48,group: a,1: 153,2: 158,3: -164,total: 158,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 10,ridett lewis mark david,gbr,"born: jun 17, 1993",b.weight: 83.76,group: a,1: 150,2: 156,3: -160,total: 156,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 11,pit matthew siu-hon,aus,"born: sep 11, 1991",b.weight: 83.62,group: a,1: 149,2: 154,3: -159,total: 154,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 12,kovac milan,svk,"born: dec 08, 1988",b.weight: 84.14,group: a,1: 150,2: 154,3: -158,total: 154,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 13,bartlett robert henry,aus,"born: jan 14, 1993",b.weight: 83.62,group: a,1: -150,2: -150,3: 150,total: 150,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 14,urgert cameron thomas franciscus,nzl,"born: aug 20, 1993",b.weight: 81.04,group: a,1: 142,2: -146,3: -146,total: 142,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,jang yeonhak,kor,"born: feb 14, 1997",b.weight: 81.34,group: a,snatch: 157,ci&jerk: 187,total: 344,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,tatum james richard,usa,"born: feb 06, 1989",b.weight: 84.48,group: a,snatch: 151,ci&jerk: 178,total: 329,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,pawlicki adrian tomasz,pol,"born: sep 20, 1989",b.weight: 84.76,group: a,snatch: 147,ci&jerk: 180,total: 327,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,cooper travis daniel,usa,"born: jan 27, 1988",b.weight: 84.62,group: a,snatch: 140,ci&jerk: 180,total: 320,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,tawnok banyat,tha,"born: sep 09, 1994",b.weight: 83.96,group: a,snatch: 147,ci&jerk: 167,total: 314,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,roca pena jean pierre,col,"born: dec 17, 1992",b.weight: 84.44,group: a,snatch: 136,ci&jerk: 167,total: 303,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,marineau mathieu,can,"born: dec 01, 1990",b.weight: 84.10,group: a,snatch: 131,ci&jerk: 166,total: 297,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 8,baker logan roland norman,can,"born: nov 29, 1993",b.weight: 84.48,group: a,snatch: 134,ci&jerk: 160,total: 294,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 9,bui-le liem quang,gbr,"born: sep 18, 1993",b.weight: 83.48,group: a,snatch: 125,ci&jerk: 158,total: 283,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 10,kovac milan,svk,"born: dec 08, 1988",b.weight: 84.14,group: a,snatch: 126,ci&jerk: 154,total: 280,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 11,pit matthew siu-hon,aus,"born: sep 11, 1991",b.weight: 83.62,group: a,snatch: 125,ci&jerk: 154,total: 279,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 12,ridett lewis mark david,gbr,"born: jun 17, 1993",b.weight: 83.76,group: a,snatch: 120,ci&jerk: 156,total: 276,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 13,bartlett robert henry,aus,"born: jan 14, 1993",b.weight: 83.62,group: a,snatch: 121,ci&jerk: 150,total: 271,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 14,urgert cameron thomas franciscus,nzl,"born: aug 20, 1993",b.weight: 81.04,group: a,snatch: 124,ci&jerk: 142,total: 266,,85kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,park hanwoong,kor,"born: jan 15, 1995",b.weight: 92.66,group: a,1: 152,2: -160,3: ---,total: 152,94kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,chen sheng-ying,tpe,"born: may 10, 1989",b.weight: 92.26,group: a,1: 142,2: 146,3: 151,total: 151,94kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,samayoa david vincent,can,"born: jul 09, 1992",b.weight: 92.66,group: a,1: 140,2: 145,3: 148,total: 148,94kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
