rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
4,MATIN Elyone,MAS,"Jul 15, 1990",57.06,A,70,85,155,,58kgWomen,Total,124,True
5,AKTHER Fayema,BAN,"Dec 15, 1991",57.74,A,68,85,153,,58kgWomen,Total,124,True
6,DEVI Laishram G.,IND,"Dec 01, 1992",53.98,A,68,82,150,,58kgWomen,Total,124,True
7,ELANGESWARAN Shashedevi,MAS,"Sep 07, 1991",54.28,A,56,68,124,,58kgWomen,Total,124,True
8,TIEMONHOU Stephanie,NCL,"Oct 08, 1990",57.60,A,40,55,95,,58kgWomen,Total,124,True
---,VIANNE Jacqueline,NCL,"Feb 25, 1986",57.40,A,---,---,---,,58kgWomen,Total,124,True
1,ZHAO Yingying,CHN,"May 26, 1993",62.48,A,83,- 87,87,87,63kgWomen,Snatch,124,True
2,REENA,IND,"Jan 15, 1991",62.86,A,77,82,86,86,63kgWomen,Snatch,124,True
3,GARA Aruna Rani,IND,"Dec 10, 1991",62.22,A,70,75,80,80,63kgWomen,Snatch,124,True
4,SABANI Norhaliza,MAS,"Oct 22, 1991",59.44,A,60,- 65,65,65,63kgWomen,Snatch,124,True
---,TIEMONHOU Lydie,NCL,"Dec 17, 1988",60.56,A,- 40,- 40,- 40,---,63kgWomen,Snatch,124,True
1,ZHAO Yingying,CHN,"May 26, 1993",62.48,A,105,110,-115,110,63kgWomen,CleanJerk,124,True
2,REENA,IND,"Jan 15, 1991",62.86,A,95,100,105,105,63kgWomen,CleanJerk,124,True
3,GARA Aruna Rani,IND,"Dec 10, 1991",62.22,A,92,97,-101,97,63kgWomen,CleanJerk,124,True
4,SABANI Norhaliza,MAS,"Oct 22, 1991",59.44,A,80,- 85,- 85,80,63kgWomen,CleanJerk,124,True
---,TIEMONHOU Lydie,NCL,"Dec 17, 1988",60.56,A,---,---,---,---,63kgWomen,CleanJerk,124,True
1,ZHAO Yingying,CHN,"May 26, 1993",62.48,A,87,110,197,,63kgWomen,Total,124,True
2,REENA,IND,"Jan 15, 1991",62.86,A,86,105,191,,63kgWomen,Total,124,True
3,GARA Aruna Rani,IND,"Dec 10, 1991",62.22,A,80,97,177,,63kgWomen,Total,124,True
4,SABANI Norhaliza,MAS,"Oct 22, 1991",59.44,A,65,80,145,,63kgWomen,Total,124,True
---,TIEMONHOU Lydie,NCL,"Dec 17, 1988",60.56,A,---,---,---,,63kgWomen,Total,124,True
1,HUANG Pei Yi,TPE,"Nov 30, 1975",68.94,A,90,95,100,100,69kgWomen,Snatch,124,True
2,MANGTE Parneichong Kom,IND,"Dec 04, 1992",68.66,A,72,77,- 82,77,69kgWomen,Snatch,124,True
3,ABDUL HALIM Nor Khasida Binti,MAS,"Nov 05, 1991",68.86,A,67,72,76,76,69kgWomen,Snatch,124,True
4,RAMAROU Tlalane Joyce,RSA,"Sep 19, 1994",64.02,A,- 66,66,70,70,69kgWomen,Snatch,124,True
5,IRO Hepline,SOL,"Apr 15, 1992",65.84,A,66,- 70,70,70,69kgWomen,Snatch,124,True
6,ABD MALIK Khairani,MAS,"Aug 30, 1992",64.70,A,65,- 70,- 70,65,69kgWomen,Snatch,124,True
7,OWENS Stephanie Sarah,WAL,"Sep 06, 1990",67.26,A,55,- 60,60,60,69kgWomen,Snatch,124,True
