rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,SELLOU Ahmed Hassan Nasreldin M.,EGY,"Born: Dec 03, 1989",B.weight: 104.32,Group: A,1: 161,2: -166,3: 168,Total: 168,105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,IDIEV Avez,UZB,"Born: Jul 20, 1993",B.weight: 99.18,Group: A,1: 130,2: 135,3: -140,Total: 135,105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,ABDULATIF Aldei,KUW,"Born: Jul 19, 1996",B.weight: 102.20,Group: A,1: 95,2: 107,3: 112,Total: 112,105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,SELLOU Ahmed Hassan Nasreldin M.,EGY,"Born: Dec 03, 1989",B.weight: 104.32,Group: A,1: 190,2: -200,3: -200,Total: 190,105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,IDIEV Avez,UZB,"Born: Jul 20, 1993",B.weight: 99.18,Group: A,1: 165,2: 180,3: -190,Total: 180,105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,ABDULATIF Aldei,KUW,"Born: Jul 19, 1996",B.weight: 102.20,Group: A,1: 115,2: -127,3: 127,Total: 127,105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,SELLOU Ahmed Hassan Nasreldin M.,EGY,"Born: Dec 03, 1989",B.weight: 104.32,Group: A,Snatch: 168,CI&Jerk: 190,Total: 358,,105kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,IDIEV Avez,UZB,"Born: Jul 20, 1993",B.weight: 99.18,Group: A,Snatch: 135,CI&Jerk: 180,Total: 315,,105kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,ABDULATIF Aldei,KUW,"Born: Jul 19, 1996",B.weight: 102.20,Group: A,Snatch: 112,CI&Jerk: 127,Total: 239,,105kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,SUN Longfei,CHN,"Born: Oct 18, 1989",B.weight: 128.86,Group: A,1: 171,2: 178,3: -181,Total: 178,+105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,AHMED ALI Mahmoud Ahmed,EGY,"Born: Aug 18, 1992",B.weight: 138.91,Group: A,1: 155,2: 161,3: 166,Total: 166,+105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,AL-HASANI Ali Mahmood Ghaeb,IRQ,"Born: Nov 08, 1994",B.weight: 136.81,Group: A,1: 135,2: 143,3: -150,Total: 143,+105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,NAJI Ammar Falet Ayash,YEM,"Born: Oct 12, 1987",B.weight: 120.25,Group: A,1: 135,2: -145,3: -145,Total: 135,+105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 5,ALMUTAIRI Hamad,KUW,"Born: Apr 12, 1996",B.weight: 153.48,Group: A,1: 100,2: -110,3: 110,Total: 110,+105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: ---,MARZOQ Adham Badr Masood,YEM,"Born: Nov 11, 1986",B.weight: 120.59,Group: A,1: -110,2: -136,3: -136,Total: ---,+105kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,SUN Longfei,CHN,"Born: Oct 18, 1989",B.weight: 128.86,Group: A,1: 207,2: -222,3: -222,Total: 207,+105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,AHMED ALI Mahmoud Ahmed,EGY,"Born: Aug 18, 1992",B.weight: 138.91,Group: A,1: 195,2: 205,3: -211,Total: 205,+105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,AL-HASANI Ali Mahmood Ghaeb,IRQ,"Born: Nov 08, 1994",B.weight: 136.81,Group: A,1: 170,2: 180,3: ---,Total: 180,+105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,NAJI Ammar Falet Ayash,YEM,"Born: Oct 12, 1987",B.weight: 120.25,Group: A,1: 165,2: -171,3: 172,Total: 172,+105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 5,MARZOQ Adham Badr Masood,YEM,"Born: Nov 11, 1986",B.weight: 120.59,Group: A,1: 150,2: -160,3: -160,Total: 150,+105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 6,ALMUTAIRI Hamad,KUW,"Born: Apr 12, 1996",B.weight: 153.48,Group: A,1: 120,2: ---,3: ---,Total: 120,+105kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,SUN Longfei,CHN,"Born: Oct 18, 1989",B.weight: 128.86,Group: A,Snatch: 178,CI&Jerk: 207,Total: 385,,+105kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,AHMED ALI Mahmoud Ahmed,EGY,"Born: Aug 18, 1992",B.weight: 138.91,Group: A,Snatch: 166,CI&Jerk: 205,Total: 371,,+105kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
