rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,SCHROTH Nina,GER,"Aug 16, 1991",82.95,A,-98,-98,---,---,87kgWomen,Snatch,473,False
DSQ,KONSTANTINIDI Eleni,GRE,"Feb 03, 1995",86.35,A,-85,85,90,---,87kgWomen,Snatch,473,False
1,VANBELLINGHEN Anna Marie-J A M,BEL,"Mar 10, 1994",84.75,A,118,-123,-123,118,87kgWomen,CleanJerk,473,False
2,KACZMARCZYK Kinga,POL,"Jul 10, 1997",87.00,A,105,110,---,110,87kgWomen,CleanJerk,473,False
3,SKLENICKOVA Michaela,CZE,"May 07, 1992",81.10,A,100,105,-108,105,87kgWomen,CleanJerk,473,False
---,SCHROTH Nina,GER,"Aug 16, 1991",82.95,A,---,---,---,---,87kgWomen,CleanJerk,473,False
DSQ,KONSTANTINIDI Eleni,GRE,"Feb 03, 1995",86.35,A,110,115,-118,---,87kgWomen,CleanJerk,473,False
1,VANBELLINGHEN Anna Marie-J A M,BEL,"Mar 10, 1994",84.75,A,104,118,222,,87kgWomen,Total,473,False
2,KACZMARCZYK Kinga,POL,"Jul 10, 1997",87.00,A,80,110,190,,87kgWomen,Total,473,False
3,SKLENICKOVA Michaela,CZE,"May 07, 1992",81.10,A,80,105,185,,87kgWomen,Total,473,False
---,SCHROTH Nina,GER,"Aug 16, 1991",82.95,A,---,---,---,,87kgWomen,Total,473,False
DSQ,KONSTANTINIDI Eleni,GRE,"Feb 03, 1995",86.35,A,---,---,---,,87kgWomen,Total,473,False
1,FISCHER Sarah,AUT,"Nov 09, 2000",90.35,A,95,-100,-100,95,+87kgWomen,Snatch,473,False
2,MIERZEJEWSKA Aleksandra Emilia,POL,"Mar 05, 1992",141.10,A,90,95,-100,95,+87kgWomen,Snatch,473,False
3,KRALOVA Tereza,CZE,"Oct 22, 1989",90.75,A,75,80,83,83,+87kgWomen,Snatch,473,False
1,FISCHER Sarah,AUT,"Nov 09, 2000",90.35,A,115,120,129,129,+87kgWomen,CleanJerk,473,False
2,KRALOVA Tereza,CZE,"Oct 22, 1989",90.75,A,90,-95,-95,90,+87kgWomen,CleanJerk,473,False
---,MIERZEJEWSKA Aleksandra Emilia,POL,"Mar 05, 1992",141.10,A,---,---,---,---,+87kgWomen,CleanJerk,473,False
1,FISCHER Sarah,AUT,"Nov 09, 2000",90.35,A,95,129,224,,+87kgWomen,Total,473,False
2,KRALOVA Tereza,CZE,"Oct 22, 1989",90.75,A,83,90,173,,+87kgWomen,Total,473,False
---,MIERZEJEWSKA Aleksandra Emilia,POL,"Mar 05, 1992",141.10,A,95,---,---,,+87kgWomen,Total,473,False
