rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 5,MARQUEZ ONA Ediel,CUB,"Born: Nov 13, 1993",B.weight: 67.57,Group: A,Snatch: 138,CI&Jerk: 160,Total: 298,,69kgMen,Total,239
Rank: 6,MENA MORENO Jose Gavino,COL,"Born: Mar 08, 1994",B.weight: 68.29,Group: A,Snatch: 130,CI&Jerk: 168,Total: 298,,69kgMen,Total,239
Rank: 7,RODRIGUEZ ALFONZO Jose Rafael,VEN,"Born: Oct 29, 1995",B.weight: 68.45,Group: A,Snatch: 125,CI&Jerk: 155,Total: 280,,69kgMen,Total,239
Rank: 8,KASAI Takehiro,JPN,"Born: Nov 12, 1993",B.weight: 68.77,Group: A,Snatch: 123,CI&Jerk: 150,Total: 273,,69kgMen,Total,239
Rank: 9,VASQUEZ VEGAS Edwar Jose,VEN,"Born: Jun 28, 1993",B.weight: 68.06,Group: A,Snatch: 125,CI&Jerk: 145,Total: 270,,69kgMen,Total,239
Rank: 10,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.32,Group: A,Snatch: 117,CI&Jerk: 153,Total: 270,,69kgMen,Total,239
Rank: 11,LORO Wellkinson Peuji,MAS,"Born: Nov 16, 1995",B.weight: 68.20,Group: B,Snatch: 118,CI&Jerk: 146,Total: 264,,69kgMen,Total,239
Rank: 12,MOHAMMAD Azril Huzairi Bin Ramli,MAS,"Born: May 16, 1995",B.weight: 68.54,Group: B,Snatch: 118,CI&Jerk: 140,Total: 258,,69kgMen,Total,239
Rank: 13,SSEKYAAYA Charles,UGA,"Born: Apr 11, 1994",B.weight: 64.69,Group: B,Snatch: 110,CI&Jerk: 145,Total: 255,,69kgMen,Total,239
Rank: 14,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 68.01,Group: B,Snatch: 108,CI&Jerk: 141,Total: 249,,69kgMen,Total,239
Rank: 15,BEZEK Emiliano Ezequiel,ARG,"Born: Jan 12, 1993",B.weight: 68.38,Group: B,Snatch: 111,CI&Jerk: 133,Total: 244,,69kgMen,Total,239
Rank: 16,AKSOY Omer Faruk,TUR,"Born: Nov 07, 1995",B.weight: 65.91,Group: B,Snatch: 113,CI&Jerk: 130,Total: 243,,69kgMen,Total,239
Rank: 17,SOTO MONTECINO Eduardo Alexis,CHI,"Born: Mar 25, 1995",B.weight: 67.88,Group: B,Snatch: 110,CI&Jerk: 133,Total: 243,,69kgMen,Total,239
Rank: 18,DE LA CRUZ LIRIANO Jonathan Guarionex,DOM,"Born: Mar 13, 1996",B.weight: 66.65,Group: B,Snatch: 104,CI&Jerk: 137,Total: 241,,69kgMen,Total,239
Rank: 19,SILVERS Brett Johnathan,USA,"Born: Nov 04, 1993",B.weight: 68.22,Group: B,Snatch: 111,CI&Jerk: 130,Total: 241,,69kgMen,Total,239
Rank: 20,MUNNS Matthew Thomas,AUS,"Born: Feb 24, 1993",B.weight: 68.86,Group: B,Snatch: 108,CI&Jerk: 127,Total: 235,,69kgMen,Total,239
Rank: 21,GUTIERREZ VASQUEZ Carlos Enrique,GUA,"Born: Jun 23, 1995",B.weight: 66.36,Group: B,Snatch: 100,CI&Jerk: 130,Total: 230,,69kgMen,Total,239
Rank: 1,GUO Zhimin,CHN,"Born: Jun 02, 1993",B.weight: 76.74,Group: A,1: 155,2: 160,3: 165,Total: 165,77kgMen,Snatch,239
Rank: 2,RAHIMOV Nijat,AZE,"Born: Aug 13, 1993",B.weight: 76.46,Group: A,1: -153,2: 153,3: -158,Total: 153,77kgMen,Snatch,239
Rank: 3,UNANYAN Razmik,RUS,"Born: Feb 05, 1994",B.weight: 76.80,Group: A,1: 145,2: -152,3: 153,Total: 153,77kgMen,Snatch,239
Rank: 4,FARDJALLAH Housseyn,ALG,"Born: Jan 16, 1993",B.weight: 76.58,Group: A,1: -145,2: -145,3: 146,Total: 146,77kgMen,Snatch,239
Rank: 5,BEJENARIU-CARP Florin-Catalin,ROU,"Born: Jan 15, 1994",B.weight: 76.49,Group: A,1: 137,2: 142,3: 145,Total: 145,77kgMen,Snatch,239
Rank: 6,ALIGULIZADA Elkhan,AZE,"Born: Feb 04, 1995",B.weight: 75.70,Group: A,1: 140,2: -145,3: -147,Total: 140,77kgMen,Snatch,239
Rank: 7,MORENO TORRES Jhor Esneider,COL,"Born: Oct 02, 1995",B.weight: 76.26,Group: A,1: 135,2: -140,3: -140,Total: 135,77kgMen,Snatch,239
Rank: 8,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.67,Group: B,1: 126,2: 131,3: -135,Total: 131,77kgMen,Snatch,239
Rank: 9,IZUTSU Taihei,JPN,"Born: Sep 16, 1993",B.weight: 74.90,Group: A,1: 120,2: 123,3: 126,Total: 126,77kgMen,Snatch,239
Rank: 10,ADAMES SANGRONIS Edwin Jose,VEN,"Born: Jan 12, 1995",B.weight: 76.03,Group: B,1: 115,2: 121,3: 126,Total: 126,77kgMen,Snatch,239
Rank: 11,FEIJOO PEREZ Joanmanuel Dario,PER,"Born: Aug 05, 1993",B.weight: 74.50,Group: B,1: 113,2: 118,3: 120,Total: 120,77kgMen,Snatch,239
Rank: 12,MAZUR Eric,CAN,"Born: Feb 04, 1993",B.weight: 76.48,Group: B,1: 114,2: 118,3: 120,Total: 120,77kgMen,Snatch,239
Rank: 13,TURAN Emre,TUR,"Born: Sep 01, 1997",B.weight: 72.06,Group: B,1: 110,2: 115,3: 118,Total: 118,77kgMen,Snatch,239
Rank: 14,KHAIRULANUAR Bin Mohamad,MAS,"Born: May 11, 1995",B.weight: 75.07,Group: A,1: 118,2: -123,3: -123,Total: 118,77kgMen,Snatch,239
Rank: 15,NALBANTORUC Kuddusi,TUR,"Born: Jan 03, 1995",B.weight: 73.79,Group: B,1: 110,2: -115,3: 115,Total: 115,77kgMen,Snatch,239
Rank: 16,DZUL PINA Daniel Ulises,MEX,"Born: Oct 19, 1994",B.weight: 76.63,Group: B,1: 115,2: -118,3: -118,Total: 115,77kgMen,Snatch,239
Rank: 17,LARKINS Liam Peter,AUS,"Born: Sep 12, 1993",B.weight: 76.88,Group: B,1: 110,2: -114,3: -114,Total: 110,77kgMen,Snatch,239
Rank: ---,ROSE Aaron Paul,CAN,"Born: Aug 26, 1994",B.weight: 75.86,Group: B,1: -115,2: -115,3: -115,Total: ---,77kgMen,Snatch,239
Rank: ---,BROCK Miller Thomas,USA,"Born: May 08, 1993",B.weight: 73.45,Group: B,1: -113,2: -113,3: -114,Total: ---,77kgMen,Snatch,239
Rank: DSQ,KARAPETYAN Andranik,ARM,"Born: Dec 15, 1995",B.weight: 76.92,Group: A,1: 155,2: 160,3: -165,Total: ---,77kgMen,Snatch,239
Rank: 1,UNANYAN Razmik,RUS,"Born: Feb 05, 1994",B.weight: 76.80,Group: A,1: 182,2: 187,3: 192,Total: 192,77kgMen,CleanJerk,239
Rank: 2,RAHIMOV Nijat,AZE,"Born: Aug 13, 1993",B.weight: 76.46,Group: A,1: 185,2: 187,3: -192,Total: 187,77kgMen,CleanJerk,239
Rank: 3,MORENO TORRES Jhor Esneider,COL,"Born: Oct 02, 1995",B.weight: 76.26,Group: A,1: 160,2: 170,3: 175,Total: 175,77kgMen,CleanJerk,239
Rank: 4,FARDJALLAH Housseyn,ALG,"Born: Jan 16, 1993",B.weight: 76.58,Group: A,1: 170,2: 175,3: -180,Total: 175,77kgMen,CleanJerk,239
Rank: 5,BEJENARIU-CARP Florin-Catalin,ROU,"Born: Jan 15, 1994",B.weight: 76.49,Group: A,1: -168,2: 170,3: -176,Total: 170,77kgMen,CleanJerk,239
Rank: 6,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.67,Group: B,1: -163,2: 164,3: -170,Total: 164,77kgMen,CleanJerk,239
Rank: 7,IZUTSU Taihei,JPN,"Born: Sep 16, 1993",B.weight: 74.90,Group: A,1: 150,2: 155,3: 160,Total: 160,77kgMen,CleanJerk,239
Rank: 8,FEIJOO PEREZ Joanmanuel Dario,PER,"Born: Aug 05, 1993",B.weight: 74.50,Group: B,1: 150,2: 156,3: -164,Total: 156,77kgMen,CleanJerk,239
Rank: 9,MAZUR Eric,CAN,"Born: Feb 04, 1993",B.weight: 76.48,Group: B,1: 146,2: 152,3: -155,Total: 152,77kgMen,CleanJerk,239
Rank: 10,KHAIRULANUAR Bin Mohamad,MAS,"Born: May 11, 1995",B.weight: 75.07,Group: A,1: 148,2: 151,3: -155,Total: 151,77kgMen,CleanJerk,239
Rank: 11,NALBANTORUC Kuddusi,TUR,"Born: Jan 03, 1995",B.weight: 73.79,Group: B,1: 140,2: 145,3: 150,Total: 150,77kgMen,CleanJerk,239
Rank: 12,ADAMES SANGRONIS Edwin Jose,VEN,"Born: Jan 12, 1995",B.weight: 76.03,Group: B,1: 150,2: -155,3: -155,Total: 150,77kgMen,CleanJerk,239
Rank: 13,ROSE Aaron Paul,CAN,"Born: Aug 26, 1994",B.weight: 75.86,Group: B,1: 140,2: -146,3: 147,Total: 147,77kgMen,CleanJerk,239
Rank: 14,TURAN Emre,TUR,"Born: Sep 01, 1997",B.weight: 72.06,Group: B,1: 140,2: -145,3: 145,Total: 145,77kgMen,CleanJerk,239
Rank: 15,BROCK Miller Thomas,USA,"Born: May 08, 1993",B.weight: 73.45,Group: B,1: -145,2: 145,3: -150,Total: 145,77kgMen,CleanJerk,239
Rank: 16,DZUL PINA Daniel Ulises,MEX,"Born: Oct 19, 1994",B.weight: 76.63,Group: B,1: 145,2: -149,3: -149,Total: 145,77kgMen,CleanJerk,239
Rank: 17,LARKINS Liam Peter,AUS,"Born: Sep 12, 1993",B.weight: 76.88,Group: B,1: 133,2: -138,3: -141,Total: 133,77kgMen,CleanJerk,239
Rank: ---,ALIGULIZADA Elkhan,AZE,"Born: Feb 04, 1995",B.weight: 75.70,Group: A,1: ---,2: ---,3: ---,Total: ---,77kgMen,CleanJerk,239
Rank: ---,GUO Zhimin,CHN,"Born: Jun 02, 1993",B.weight: 76.74,Group: A,1: -180,2: -180,3: -182,Total: ---,77kgMen,CleanJerk,239
Rank: DSQ,KARAPETYAN Andranik,ARM,"Born: Dec 15, 1995",B.weight: 76.92,Group: A,1: 180,2: -185,3: -185,Total: ---,77kgMen,CleanJerk,239
Rank: 1,UNANYAN Razmik,RUS,"Born: Feb 05, 1994",B.weight: 76.80,Group: A,Snatch: 153,CI&Jerk: 192,Total: 345,,77kgMen,Total,239
Rank: 2,RAHIMOV Nijat,AZE,"Born: Aug 13, 1993",B.weight: 76.46,Group: A,Snatch: 153,CI&Jerk: 187,Total: 340,,77kgMen,Total,239
Rank: 3,FARDJALLAH Housseyn,ALG,"Born: Jan 16, 1993",B.weight: 76.58,Group: A,Snatch: 146,CI&Jerk: 175,Total: 321,,77kgMen,Total,239
Rank: 4,BEJENARIU-CARP Florin-Catalin,ROU,"Born: Jan 15, 1994",B.weight: 76.49,Group: A,Snatch: 145,CI&Jerk: 170,Total: 315,,77kgMen,Total,239
Rank: 5,MORENO TORRES Jhor Esneider,COL,"Born: Oct 02, 1995",B.weight: 76.26,Group: A,Snatch: 135,CI&Jerk: 175,Total: 310,,77kgMen,Total,239
Rank: 6,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.67,Group: B,Snatch: 131,CI&Jerk: 164,Total: 295,,77kgMen,Total,239
Rank: 7,IZUTSU Taihei,JPN,"Born: Sep 16, 1993",B.weight: 74.90,Group: A,Snatch: 126,CI&Jerk: 160,Total: 286,,77kgMen,Total,239
Rank: 8,FEIJOO PEREZ Joanmanuel Dario,PER,"Born: Aug 05, 1993",B.weight: 74.50,Group: B,Snatch: 120,CI&Jerk: 156,Total: 276,,77kgMen,Total,239
Rank: 9,ADAMES SANGRONIS Edwin Jose,VEN,"Born: Jan 12, 1995",B.weight: 76.03,Group: B,Snatch: 126,CI&Jerk: 150,Total: 276,,77kgMen,Total,239
Rank: 10,MAZUR Eric,CAN,"Born: Feb 04, 1993",B.weight: 76.48,Group: B,Snatch: 120,CI&Jerk: 152,Total: 272,,77kgMen,Total,239
Rank: 11,KHAIRULANUAR Bin Mohamad,MAS,"Born: May 11, 1995",B.weight: 75.07,Group: A,Snatch: 118,CI&Jerk: 151,Total: 269,,77kgMen,Total,239
Rank: 12,NALBANTORUC Kuddusi,TUR,"Born: Jan 03, 1995",B.weight: 73.79,Group: B,Snatch: 115,CI&Jerk: 150,Total: 265,,77kgMen,Total,239
Rank: 13,TURAN Emre,TUR,"Born: Sep 01, 1997",B.weight: 72.06,Group: B,Snatch: 118,CI&Jerk: 145,Total: 263,,77kgMen,Total,239
Rank: 14,DZUL PINA Daniel Ulises,MEX,"Born: Oct 19, 1994",B.weight: 76.63,Group: B,Snatch: 115,CI&Jerk: 145,Total: 260,,77kgMen,Total,239
Rank: 15,LARKINS Liam Peter,AUS,"Born: Sep 12, 1993",B.weight: 76.88,Group: B,Snatch: 110,CI&Jerk: 133,Total: 243,,77kgMen,Total,239
Rank: ---,ROSE Aaron Paul,CAN,"Born: Aug 26, 1994",B.weight: 75.86,Group: B,Snatch: ---,CI&Jerk: 147,Total: ---,,77kgMen,Total,239
Rank: ---,ALIGULIZADA Elkhan,AZE,"Born: Feb 04, 1995",B.weight: 75.70,Group: A,Snatch: 140,CI&Jerk: ---,Total: ---,,77kgMen,Total,239
Rank: ---,GUO Zhimin,CHN,"Born: Jun 02, 1993",B.weight: 76.74,Group: A,Snatch: 165,CI&Jerk: ---,Total: ---,,77kgMen,Total,239
Rank: ---,BROCK Miller Thomas,USA,"Born: May 08, 1993",B.weight: 73.45,Group: B,Snatch: ---,CI&Jerk: 145,Total: ---,,77kgMen,Total,239
Rank: DSQ,KARAPETYAN Andranik,ARM,"Born: Dec 15, 1995",B.weight: 76.92,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,77kgMen,Total,239
Rank: 1,OKULOV Artem,RUS,"Born: May 05, 1994",B.weight: 84.66,Group: A,1: 155,2: 160,3: 165,Total: 165,85kgMen,Snatch,239
Rank: 2,KHUHAYEU Aleh,BLR,"Born: Aug 31, 1993",B.weight: 82.63,Group: A,1: 150,2: 155,3: -160,Total: 155,85kgMen,Snatch,239
Rank: 3,MENDEZ PEREZ Arley,CUB,"Born: Dec 31, 1993",B.weight: 83.50,Group: A,1: 146,2: -151,3: 151,Total: 151,85kgMen,Snatch,239
Rank: 4,ISMAYILOV Kamran,AZE,"Born: Apr 09, 1993",B.weight: 84.84,Group: A,1: 142,2: 146,3: -148,Total: 146,85kgMen,Snatch,239
Rank: 5,PIRELA GOTERA Darwin Jose,VEN,"Born: Jun 18, 1995",B.weight: 83.92,Group: A,1: 133,2: 138,3: 143,Total: 143,85kgMen,Snatch,239
Rank: 6,THAKUR Vikas,IND,"Born: Nov 14, 1993",B.weight: 83.64,Group: A,1: -135,2: 135,3: 142,Total: 142,85kgMen,Snatch,239
Rank: 7,RAJAB Abbas Majid,IRQ,"Born: Mar 07, 1993",B.weight: 84.14,Group: A,1: 131,2: -136,3: 136,Total: 136,85kgMen,Snatch,239
Rank: 8,GREGORY-HUNT Saxon,NZL,"Born: May 11, 1993",B.weight: 84.40,Group: B,1: 127,2: 131,3: 135,Total: 135,85kgMen,Snatch,239
Rank: 9,CAMACHO Miguel,VEN,"Born: Oct 10, 1993",B.weight: 84.92,Group: A,1: 129,2: 132,3: -136,Total: 132,85kgMen,Snatch,239
Rank: 10,STUCKART Sheldon Joseph,USA,"Born: Jan 13, 1993",B.weight: 81.03,Group: B,1: 125,2: -130,3: 130,Total: 130,85kgMen,Snatch,239
Rank: 11,PEREZ RAMIREZ Omar Ulises,MEX,"Born: May 07, 1994",B.weight: 83.91,Group: B,1: 120,2: 125,3: -131,Total: 125,85kgMen,Snatch,239
Rank: 12,FILIATREAULT Gabriel,CAN,"Born: Dec 14, 1993",B.weight: 84.04,Group: B,1: 125,2: -130,3: -130,Total: 125,85kgMen,Snatch,239
Rank: 13,VALADEZ BANDERAS Moises Eduardo,MEX,"Born: Apr 09, 1994",B.weight: 84.66,Group: B,1: 120,2: -125,3: 125,Total: 125,85kgMen,Snatch,239
Rank: 14,ALBURQUEQUE NINO Edy Junior,PER,"Born: Mar 17, 1994",B.weight: 83.00,Group: B,1: 115,2: 120,3: -125,Total: 120,85kgMen,Snatch,239
Rank: 15,HUANG Yi-Yuan,TPE,"Born: Aug 25, 1993",B.weight: 83.25,Group: B,1: 120,2: -125,3: -125,Total: 120,85kgMen,Snatch,239
Rank: 16,CASTRO ESPINOSA Luis Wilfredo V.,PER,"Born: Feb 25, 1996",B.weight: 80.10,Group: B,1: 85,2: 90,3: 95,Total: 95,85kgMen,Snatch,239
Rank: 1,OKULOV Artem,RUS,"Born: May 05, 1994",B.weight: 84.66,Group: A,1: 185,2: 191,3: 195,Total: 195,85kgMen,CleanJerk,239
Rank: 2,MENDEZ PEREZ Arley,CUB,"Born: Dec 31, 1993",B.weight: 83.50,Group: A,1: -185,2: 185,3: 191,Total: 191,85kgMen,CleanJerk,239
Rank: 3,KHUHAYEU Aleh,BLR,"Born: Aug 31, 1993",B.weight: 82.63,Group: A,1: 180,2: 185,3: 190,Total: 190,85kgMen,CleanJerk,239
Rank: 4,PIRELA GOTERA Darwin Jose,VEN,"Born: Jun 18, 1995",B.weight: 83.92,Group: A,1: 173,2: 178,3: 184,Total: 184,85kgMen,CleanJerk,239
Rank: 5,ISMAYILOV Kamran,AZE,"Born: Apr 09, 1993",B.weight: 84.84,Group: A,1: 175,2: -181,3: 181,Total: 181,85kgMen,CleanJerk,239
Rank: 6,RAJAB Abbas Majid,IRQ,"Born: Mar 07, 1993",B.weight: 84.14,Group: A,1: -176,2: 176,3: -183,Total: 176,85kgMen,CleanJerk,239
Rank: 7,THAKUR Vikas,IND,"Born: Nov 14, 1993",B.weight: 83.64,Group: A,1: -175,2: -175,3: 175,Total: 175,85kgMen,CleanJerk,239
Rank: 8,CAMACHO Miguel,VEN,"Born: Oct 10, 1993",B.weight: 84.92,Group: A,1: 171,2: -175,3: -175,Total: 171,85kgMen,CleanJerk,239
Rank: 9,FILIATREAULT Gabriel,CAN,"Born: Dec 14, 1993",B.weight: 84.04,Group: B,1: 160,2: -165,3: 165,Total: 165,85kgMen,CleanJerk,239
Rank: 10,PEREZ RAMIREZ Omar Ulises,MEX,"Born: May 07, 1994",B.weight: 83.91,Group: B,1: 155,2: 160,3: -165,Total: 160,85kgMen,CleanJerk,239
Rank: 11,ALBURQUEQUE NINO Edy Junior,PER,"Born: Mar 17, 1994",B.weight: 83.00,Group: B,1: 150,2: 157,3: -162,Total: 157,85kgMen,CleanJerk,239
Rank: 12,GREGORY-HUNT Saxon,NZL,"Born: May 11, 1993",B.weight: 84.40,Group: B,1: 157,2: -163,3: -163,Total: 157,85kgMen,CleanJerk,239
Rank: 13,STUCKART Sheldon Joseph,USA,"Born: Jan 13, 1993",B.weight: 81.03,Group: B,1: 153,2: -158,3: -160,Total: 153,85kgMen,CleanJerk,239
Rank: 14,HUANG Yi-Yuan,TPE,"Born: Aug 25, 1993",B.weight: 83.25,Group: B,1: 153,2: -160,3: -160,Total: 153,85kgMen,CleanJerk,239
Rank: 15,VALADEZ BANDERAS Moises Eduardo,MEX,"Born: Apr 09, 1994",B.weight: 84.66,Group: B,1: 150,2: -155,3: -156,Total: 150,85kgMen,CleanJerk,239
Rank: 16,CASTRO ESPINOSA Luis Wilfredo V.,PER,"Born: Feb 25, 1996",B.weight: 80.10,Group: B,1: 115,2: 120,3: 125,Total: 125,85kgMen,CleanJerk,239
Rank: 1,OKULOV Artem,RUS,"Born: May 05, 1994",B.weight: 84.66,Group: A,Snatch: 165,CI&Jerk: 195,Total: 360,,85kgMen,Total,239
Rank: 2,KHUHAYEU Aleh,BLR,"Born: Aug 31, 1993",B.weight: 82.63,Group: A,Snatch: 155,CI&Jerk: 190,Total: 345,,85kgMen,Total,239
Rank: 3,MENDEZ PEREZ Arley,CUB,"Born: Dec 31, 1993",B.weight: 83.50,Group: A,Snatch: 151,CI&Jerk: 191,Total: 342,,85kgMen,Total,239
Rank: 4,PIRELA GOTERA Darwin Jose,VEN,"Born: Jun 18, 1995",B.weight: 83.92,Group: A,Snatch: 143,CI&Jerk: 184,Total: 327,,85kgMen,Total,239
Rank: 5,ISMAYILOV Kamran,AZE,"Born: Apr 09, 1993",B.weight: 84.84,Group: A,Snatch: 146,CI&Jerk: 181,Total: 327,,85kgMen,Total,239
Rank: 6,THAKUR Vikas,IND,"Born: Nov 14, 1993",B.weight: 83.64,Group: A,Snatch: 142,CI&Jerk: 175,Total: 317,,85kgMen,Total,239
Rank: 7,RAJAB Abbas Majid,IRQ,"Born: Mar 07, 1993",B.weight: 84.14,Group: A,Snatch: 136,CI&Jerk: 176,Total: 312,,85kgMen,Total,239
Rank: 8,CAMACHO Miguel,VEN,"Born: Oct 10, 1993",B.weight: 84.92,Group: A,Snatch: 132,CI&Jerk: 171,Total: 303,,85kgMen,Total,239
Rank: 9,GREGORY-HUNT Saxon,NZL,"Born: May 11, 1993",B.weight: 84.40,Group: B,Snatch: 135,CI&Jerk: 157,Total: 292,,85kgMen,Total,239
Rank: 10,FILIATREAULT Gabriel,CAN,"Born: Dec 14, 1993",B.weight: 84.04,Group: B,Snatch: 125,CI&Jerk: 165,Total: 290,,85kgMen,Total,239
Rank: 11,PEREZ RAMIREZ Omar Ulises,MEX,"Born: May 07, 1994",B.weight: 83.91,Group: B,Snatch: 125,CI&Jerk: 160,Total: 285,,85kgMen,Total,239
Rank: 12,STUCKART Sheldon Joseph,USA,"Born: Jan 13, 1993",B.weight: 81.03,Group: B,Snatch: 130,CI&Jerk: 153,Total: 283,,85kgMen,Total,239
Rank: 13,ALBURQUEQUE NINO Edy Junior,PER,"Born: Mar 17, 1994",B.weight: 83.00,Group: B,Snatch: 120,CI&Jerk: 157,Total: 277,,85kgMen,Total,239
Rank: 14,VALADEZ BANDERAS Moises Eduardo,MEX,"Born: Apr 09, 1994",B.weight: 84.66,Group: B,Snatch: 125,CI&Jerk: 150,Total: 275,,85kgMen,Total,239
Rank: 15,HUANG Yi-Yuan,TPE,"Born: Aug 25, 1993",B.weight: 83.25,Group: B,Snatch: 120,CI&Jerk: 153,Total: 273,,85kgMen,Total,239
Rank: 16,CASTRO ESPINOSA Luis Wilfredo V.,PER,"Born: Feb 25, 1996",B.weight: 80.10,Group: B,Snatch: 95,CI&Jerk: 125,Total: 220,,85kgMen,Total,239
Rank: 1,KOSOV Aleksei,RUS,"Born: Jul 29, 1994",B.weight: 90.27,Group: A,1: 160,2: 165,3: 173,Total: 173,94kgMen,Snatch,239
Rank: 2,ROSCHUPKIN Konstantin,RUS,"Born: Jan 16, 1994",B.weight: 93.33,Group: A,1: 160,2: 165,3: 168,Total: 168,94kgMen,Snatch,239
Rank: 3,OSSAMA Saad Abouelyazideid Khattab,EGY,"Born: May 14, 1993",B.weight: 91.61,Group: A,1: 157,2: 161,3: 165,Total: 165,94kgMen,Snatch,239
Rank: 4,HOFMANN Matthaeus Klaus Lorant Georg,GER,"Born: Jun 28, 1994",B.weight: 93.38,Group: A,1: 156,2: 161,3: 163,Total: 163,94kgMen,Snatch,239
Rank: 5,NABIYEV Nailkhan,AZE,"Born: Nov 24, 1994",B.weight: 93.11,Group: A,1: 160,2: -165,3: -166,Total: 160,94kgMen,Snatch,239
Rank: 6,FORSTER Philipp,AUT,"Born: Feb 14, 1994",B.weight: 93.38,Group: B,1: 144,2: 148,3: 152,Total: 152,94kgMen,Snatch,239
Rank: 7,OSORIO Dangelo Antoinne,USA,"Born: Oct 13, 1993",B.weight: 92.21,Group: B,1: 140,2: 145,3: 150,Total: 150,94kgMen,Snatch,239
Rank: 8,KASINA Mateusz,POL,"Born: Oct 03, 1993",B.weight: 91.42,Group: A,1: -147,2: 147,3: -152,Total: 147,94kgMen,Snatch,239
Rank: 9,KARI Steven Kukuna,PNG,"Born: May 13, 1993",B.weight: 93.13,Group: A,1: 140,2: 145,3: -150,Total: 145,94kgMen,Snatch,239
Rank: 10,PAREDES Jose,VEN,"Born: Mar 05, 1993",B.weight: 91.82,Group: B,1: 133,2: 140,3: -145,Total: 140,94kgMen,Snatch,239
Rank: 11,PEREZ FUENTES Rigoberto,MEX,"Born: Mar 13, 1994",B.weight: 92.75,Group: B,1: -140,2: 140,3: -145,Total: 140,94kgMen,Snatch,239
Rank: 12,WEBSTER Sonny Curtis,GBR,"Born: Mar 10, 1994",B.weight: 92.01,Group: B,1: 135,2: 139,3: -141,Total: 139,94kgMen,Snatch,239
Rank: 13,JAKUBSEN Tayler Kalon,USA,"Born: Jun 08, 1995",B.weight: 93.85,Group: B,1: 131,2: -134,3: 134,Total: 134,94kgMen,Snatch,239
Rank: 14,VIERA ESPINOZA Hernan Moises,PER,"Born: Jan 16, 1993",B.weight: 93.47,Group: B,1: 125,2: -130,3: 132,Total: 132,94kgMen,Snatch,239
Rank: 15,YARA Ichiro,JPN,"Born: Dec 04, 1995",B.weight: 90.60,Group: B,1: 125,2: 130,3: -133,Total: 130,94kgMen,Snatch,239
Rank: 16,SPENCER Justin Blake,CAN,"Born: Apr 24, 1994",B.weight: 89.62,Group: B,1: 128,2: -132,3: -134,Total: 128,94kgMen,Snatch,239
Rank: 17,SOLITO Alejo Gaston,ARG,"Born: May 19, 1994",B.weight: 87.45,Group: B,1: 112,2: 116,3: 120,Total: 120,94kgMen,Snatch,239
Rank: ---,HUSSAIN Mohammad Jameer,IND,"Born: Apr 03, 1993",B.weight: 93.45,Group: B,1: -135,2: -135,3: -135,Total: ---,94kgMen,Snatch,239
Rank: 1,NABIYEV Nailkhan,AZE,"Born: Nov 24, 1994",B.weight: 93.11,Group: A,1: 205,2: -211,3: -211,Total: 205,94kgMen,CleanJerk,239
Rank: 2,ROSCHUPKIN Konstantin,RUS,"Born: Jan 16, 1994",B.weight: 93.33,Group: A,1: 195,2: 200,3: 203,Total: 203,94kgMen,CleanJerk,239
Rank: 3,OSSAMA Saad Abouelyazideid Khattab,EGY,"Born: May 14, 1993",B.weight: 91.61,Group: A,1: -200,2: 200,3: -206,Total: 200,94kgMen,CleanJerk,239
Rank: 4,KOSOV Aleksei,RUS,"Born: Jul 29, 1994",B.weight: 90.27,Group: A,1: 192,2: 197,3: -202,Total: 197,94kgMen,CleanJerk,239
Rank: 5,KARI Steven Kukuna,PNG,"Born: May 13, 1993",B.weight: 93.13,Group: A,1: 186,2: -191,3: 191,Total: 191,94kgMen,CleanJerk,239
Rank: 6,HOFMANN Matthaeus Klaus Lorant Georg,GER,"Born: Jun 28, 1994",B.weight: 93.38,Group: A,1: 182,2: 188,3: 191,Total: 191,94kgMen,CleanJerk,239
Rank: 7,PAREDES Jose,VEN,"Born: Mar 05, 1993",B.weight: 91.82,Group: B,1: 175,2: 183,3: -187,Total: 183,94kgMen,CleanJerk,239
Rank: 8,PEREZ FUENTES Rigoberto,MEX,"Born: Mar 13, 1994",B.weight: 92.75,Group: B,1: 175,2: 181,3: -188,Total: 181,94kgMen,CleanJerk,239
Rank: 9,OSORIO Dangelo Antoinne,USA,"Born: Oct 13, 1993",B.weight: 92.21,Group: B,1: 175,2: 180,3: -187,Total: 180,94kgMen,CleanJerk,239
Rank: 10,KASINA Mateusz,POL,"Born: Oct 03, 1993",B.weight: 91.42,Group: A,1: 178,2: -183,3: -183,Total: 178,94kgMen,CleanJerk,239
Rank: 11,FORSTER Philipp,AUT,"Born: Feb 14, 1994",B.weight: 93.38,Group: B,1: 178,2: -183,3: -186,Total: 178,94kgMen,CleanJerk,239
